116.55546980,39.78642426,0,236.30040000,0.00000000,2,9,07/14 01:41:29
116.55546639,39.78642346,0,236.31760000,0.00000000,2,9,07/14 01:41:29
116.55546480,39.78642307,0,236.30830000,0.00000000,2,9,07/14 01:41:29
116.55546163,39.78642228,0,236.31000000,0.00000000,2,9,07/14 01:41:29
116.55545975,39.78642137,0,235.34210000,0.00000000,2,9,07/14 01:41:29
116.55545598,39.78641959,0,235.33070000,0.00000000,2,9,07/14 01:41:29
116.55545416,39.78641871,0,235.32560000,0.00000000,2,9,07/14 01:41:29
116.55545062,39.78641701,0,235.33590000,0.00000000,2,9,07/14 01:41:30
116.55544885,39.78641618,0,235.35080000,0.00000000,2,9,07/14 01:41:30
116.55544531,39.78641460,0,235.33440000,0.00000000,2,9,07/14 01:41:30
116.55544363,39.78641384,0,235.32010000,0.00000000,2,9,07/14 01:41:30
116.55543849,39.78641390,0,234.60590000,0.00000000,2,9,07/14 01:41:30
116.55543599,39.78641386,0,234.60100000,0.00000000,2,9,07/14 01:41:30
116.55543027,39.78641264,0,234.61160000,0.00000000,2,9,07/14 01:41:31
116.55542751,39.78641204,0,234.59750000,0.00000000,2,9,07/14 01:41:31
116.55542233,39.78641084,0,234.61210000,0.00000000,2,9,07/14 01:41:31
116.55541992,39.78641028,0,234.60210000,0.00000000,2,9,07/14 01:41:31
116.55541522,39.78640915,0,234.53500000,0.00000000,2,9,07/14 01:41:31
116.55541346,39.78640917,0,234.54520000,0.00000000,2,9,07/14 01:41:31
116.55541000,39.78640914,0,234.54080000,0.00000000,2,9,07/14 01:41:31
116.55540833,39.78640911,0,234.54910000,0.00000000,2,9,07/14 01:41:32
116.55540510,39.78640911,0,234.54810000,0.00000000,2,9,07/14 01:41:32
116.55540354,39.78640912,0,234.52920000,0.00000000,2,9,07/14 01:41:32
116.55540040,39.78640900,0,234.53810000,0.00000000,2,9,07/14 01:41:32
116.55539690,39.78641051,0,234.17850000,0.00000000,2,9,07/14 01:41:32
116.55539101,39.78641265,0,234.18200000,0.00000000,2,9,07/14 01:41:32
116.55538830,39.78641358,0,234.19010000,0.00000000,2,9,07/14 01:41:32
116.55538319,39.78641518,0,234.18980000,0.00000000,2,9,07/14 01:41:33
116.55538082,39.78641589,0,234.18360000,0.00000000,2,9,07/14 01:41:33
116.55537632,39.78641709,0,234.18350000,0.00000000,2,9,07/14 01:41:33
116.55537422,39.78641759,0,234.19090000,0.00000000,2,9,07/14 01:41:33
116.55536985,39.78641875,0,234.18250000,0.00000000,2,9,07/14 01:41:33
116.55536761,39.78641940,0,234.08680000,0.00000000,2,9,07/14 01:41:33
116.55536331,39.78642053,0,234.08140000,0.00000000,2,9,07/14 01:41:34
116.55536127,39.78642105,0,234.08400000,0.00000000,2,9,07/14 01:41:34
116.55535737,39.78642192,0,234.07970000,0.00000000,2,9,07/14 01:41:34
116.55535549,39.78642226,0,234.08540000,0.00000000,2,9,07/14 01:41:34
116.55535216,39.78642250,0,234.09990000,0.00000000,2,9,07/14 01:41:34
116.55535060,39.78642260,0,234.08690000,0.00000000,2,9,07/14 01:41:34
116.55534759,39.78642271,0,234.09650000,0.00000000,2,9,07/14 01:41:34
116.55534610,39.78642270,0,234.10430000,0.00000000,2,9,07/14 01:41:35
116.55534372,39.78642300,0,234.09010000,0.00000000,2,9,07/14 01:41:35
116.55534258,39.78642313,0,234.11200000,0.00000000,2,9,07/14 01:41:35
116.55534040,39.78642334,0,234.09860000,0.00000000,2,10,07/14 01:41:35
116.55533926,39.78642338,0,234.28980000,0.00000000,2,10,07/14 01:41:35
116.55533697,39.78642343,0,234.28970000,0.00000000,2,10,07/14 01:41:35
116.55533581,39.78642343,0,234.28900000,0.00000000,2,10,07/14 01:41:35
116.55533354,39.78642340,0,234.29600000,0.00000000,2,10,07/14 01:41:36
116.55533242,39.78642336,0,234.30440000,0.00000000,2,10,07/14 01:41:36
116.55533015,39.78642323,0,234.28810000,0.00000000,2,10,07/14 01:41:36
116.55532860,39.78642272,0,234.07810000,0.00000000,2,10,07/14 01:41:36
116.55532557,39.78642168,0,234.07460000,0.00000000,2,10,07/14 01:41:36
116.55532411,39.78642116,0,234.07630000,0.00000000,2,10,07/14 01:41:36
116.55532132,39.78642012,0,234.09930000,0.00000000,2,10,07/14 01:41:37
116.55531998,39.78641962,0,234.09350000,0.00000000,2,10,07/14 01:41:37
116.55531732,39.78641862,0,234.06900000,0.00000000,2,10,07/14 01:41:37
116.55531606,39.78641813,0,234.09100000,0.00000000,2,10,07/14 01:41:37
116.55531364,39.78641715,0,234.00530000,0.00000000,2,10,07/14 01:41:37
116.55531246,39.78641666,0,234.01900000,0.00000000,2,10,07/14 01:41:37
116.55531010,39.78641567,0,233.99340000,0.00000000,2,10,07/14 01:41:37
116.55530892,39.78641516,0,234.00490000,0.00000000,2,10,07/14 01:41:38
116.55530634,39.78641436,0,234.01860000,0.00000000,2,10,07/14 01:41:38
116.55530519,39.78641391,0,234.03720000,0.00000000,2,10,07/14 01:41:38
116.55530250,39.78641255,0,234.02450000,0.00000000,2,10,07/14 01:41:38
116.55530116,39.78641174,0,233.87770000,0.00000000,2,10,07/14 01:41:38
116.55529851,39.78641019,0,233.89170000,0.00000000,2,10,07/14 01:41:38
116.55529721,39.78640943,0,233.88760000,0.00000000,2,10,07/14 01:41:38
116.55529478,39.78640801,0,233.90480000,0.00000000,2,10,07/14 01:41:39
116.55529358,39.78640732,0,233.87940000,0.00000000,2,10,07/14 01:41:39
116.55529132,39.78640600,0,233.87740000,0.00000000,2,10,07/14 01:41:39
116.55529024,39.78640538,0,234.04220000,0.00000000,2,10,07/14 01:41:39
116.55528876,39.78640477,0,234.07480000,0.00000000,2,11,07/14 01:41:39
116.55528808,39.78640450,0,234.07930000,0.00000000,2,11,07/14 01:41:39
116.55528673,39.78640397,0,234.04990000,0.00000000,2,11,07/14 01:41:40
116.55528608,39.78640372,0,234.04440000,0.00000000,2,11,07/14 01:41:40
116.55528484,39.78640327,0,234.03810000,0.00000000,2,11,07/14 01:41:40
116.55528426,39.78640308,0,234.05680000,0.00000000,2,11,07/14 01:41:40
116.55528307,39.78640268,0,234.06140000,0.00000000,2,11,07/14 01:41:40
116.55528255,39.78640243,0,234.21380000,0.00000000,2,11,07/14 01:41:40
116.55528160,39.78640201,0,234.21190000,0.00000000,2,11,07/14 01:41:40
116.55528112,39.78640180,0,234.22740000,0.00000000,2,11,07/14 01:41:41
116.55528023,39.78640139,0,234.19850000,0.00000000,2,11,07/14 01:41:41
116.55527972,39.78640117,0,234.20210000,0.00000000,2,11,07/14 01:41:41
116.55527878,39.78640082,0,234.23850000,0.00000000,2,11,07/14 01:41:41
116.55527831,39.78640066,0,234.16910000,0.00000000,2,11,07/14 01:41:41
116.55527742,39.78640028,0,234.14760000,0.00000000,2,11,07/14 01:41:41
116.55527695,39.78640009,0,234.14820000,0.00000000,2,11,07/14 01:41:41
116.55527612,39.78639972,0,234.14530000,0.00000000,2,11,07/14 01:41:42
116.55527572,39.78639954,0,234.17380000,0.00000000,2,11,07/14 01:41:42
116.55527482,39.78639926,0,234.17060000,0.00000000,2,11,07/14 01:41:42
116.55527443,39.78639910,0,234.24440000,0.00000000,2,11,07/14 01:41:42
116.55527359,39.78639876,0,234.24260000,0.00000000,2,11,07/14 01:41:42
116.55527322,39.78639859,0,234.24090000,0.00000000,2,11,07/14 01:41:42
116.55527244,39.78639819,0,234.26660000,0.00000000,2,11,07/14 01:41:43
116.55527203,39.78639801,0,234.24670000,0.00000000,2,11,07/14 01:41:43
116.55527121,39.78639764,0,234.25540000,0.00000000,2,11,07/14 01:41:43
116.55527081,39.78639743,0,234.27330000,0.00000000,2,11,07/14 01:41:43
116.55527006,39.78639699,0,234.24820000,0.00000000,2,11,07/14 01:41:43
116.55526971,39.78639679,0,234.27360000,0.00000000,2,11,07/14 01:41:43
116.55526900,39.78639642,0,234.28660000,0.00000000,2,11,07/14 01:41:43
116.55526863,39.78639624,0,234.27580000,0.00000000,2,11,07/14 01:41:44
116.55526793,39.78639595,0,234.28390000,0.00000000,2,11,07/14 01:41:44
116.55526768,39.78639579,0,234.26510000,0.00000000,2,11,07/14 01:41:44
116.55526721,39.78639552,0,234.27090000,0.00000000,2,11,07/14 01:41:44
116.55526701,39.78639542,0,234.30380000,0.00000000,2,11,07/14 01:41:44
116.55526659,39.78639517,0,234.32770000,0.00000000,2,11,07/14 01:41:44
116.55526637,39.78639504,0,234.31550000,0.00000000,2,11,07/14 01:41:44
116.55526563,39.78639446,0,234.35590000,0.00000000,2,10,07/14 01:41:45
116.55526525,39.78639419,0,234.33550000,0.00000000,2,10,07/14 01:41:45
116.55526463,39.78639365,0,234.32210000,0.00000000,2,10,07/14 01:41:45
116.55526443,39.78639345,0,234.44530000,0.00000000,2,10,07/14 01:41:45
116.55526400,39.78639304,0,234.40990000,0.00000000,2,10,07/14 01:41:45
116.55526380,39.78639285,0,234.41100000,0.00000000,2,10,07/14 01:41:45
116.55526343,39.78639253,0,234.44300000,0.00000000,2,10,07/14 01:41:46
116.55526324,39.78639236,0,234.42320000,0.00000000,2,10,07/14 01:41:46
116.55526290,39.78639210,0,234.44760000,0.00000000,2,10,07/14 01:41:46
116.55526273,39.78639198,0,234.40980000,0.00000000,2,10,07/14 01:41:46
116.55526245,39.78639173,0,234.44550000,0.00000000,2,9,07/14 01:41:46
116.55526236,39.78639163,0,234.75330000,0.00000000,2,9,07/14 01:41:46
116.55526206,39.78639140,0,234.75470000,0.00000000,2,9,07/14 01:41:46
116.55526191,39.78639128,0,234.72190000,0.00000000,2,9,07/14 01:41:47
116.55526163,39.78639105,0,234.75360000,0.00000000,2,9,07/14 01:41:47
116.55526151,39.78639094,0,234.75370000,0.00000000,2,9,07/14 01:41:47
116.55526120,39.78639071,0,234.72420000,0.00000000,2,9,07/14 01:41:47
116.55526101,39.78639059,0,235.09680000,0.00000000,2,9,07/14 01:41:47
116.55526048,39.78639019,0,235.13800000,0.00000000,2,9,07/14 01:41:47
116.55526025,39.78638999,0,235.14370000,0.00000000,2,9,07/14 01:41:47
116.55525978,39.78638960,0,235.14650000,0.00000000,2,9,07/14 01:41:48
116.55525955,39.78638942,0,235.10850000,0.00000000,2,9,07/14 01:41:48
116.55525908,39.78638907,0,235.15510000,0.00000000,2,9,07/14 01:41:48
116.55525882,39.78638889,0,235.82110000,0.00000000,2,9,07/14 01:41:48
116.55525825,39.78638851,0,235.77150000,0.00000000,2,9,07/14 01:41:48
116.55525799,39.78638833,0,235.80550000,0.00000000,2,9,07/14 01:41:48
116.55525751,39.78638798,0,235.74360000,0.00000000,2,9,07/14 01:41:49
116.55525725,39.78638778,0,235.82820000,0.00000000,2,9,07/14 01:41:49
116.55525672,39.78638740,0,235.80580000,0.00000000,2,9,07/14 01:41:49
116.55525645,39.78638722,0,235.79280000,0.00000000,2,9,07/14 01:41:49
116.55525594,39.78638685,0,236.46480000,0.00000000,2,9,07/14 01:41:49
116.55525565,39.78638667,0,236.45390000,0.00000000,2,9,07/14 01:41:49
116.55525503,39.78638632,0,236.50030000,0.00000000,2,9,07/14 01:41:49
116.55525473,39.78638615,0,236.44700000,0.00000000,2,9,07/14 01:41:50
116.55525407,39.78638578,0,236.42960000,0.00000000,2,9,07/14 01:41:50
116.55525380,39.78638560,0,236.47160000,0.00000000,2,9,07/14 01:41:50
116.55525325,39.78638523,0,236.50110000,0.00000000,2,9,07/14 01:41:50
116.55525295,39.78638505,0,237.09540000,0.00000000,2,9,07/14 01:41:50
116.55525242,39.78638471,0,237.11480000,0.00000000,2,9,07/14 01:41:50
116.55525211,39.78638454,0,237.12710000,0.00000000,2,9,07/14 01:41:50
116.55525156,39.78638421,0,237.07370000,0.00000000,2,9,07/14 01:41:51
116.55525130,39.78638407,0,237.12920000,0.00000000,2,9,07/14 01:41:51
116.55525073,39.78638379,0,237.12410000,0.00000000,2,9,07/14 01:41:51
116.55525046,39.78638363,0,237.65290000,0.00000000,2,9,07/14 01:41:51
116.55524992,39.78638335,0,237.62750000,0.00000000,2,9,07/14 01:41:51
116.55524964,39.78638323,0,237.60490000,0.00000000,2,9,07/14 01:41:51
116.55524906,39.78638297,0,237.64550000,0.00000000,2,9,07/14 01:41:52
116.55524876,39.78638284,0,237.59440000,0.00000000,2,9,07/14 01:41:52
116.55524823,39.78638254,0,237.62640000,0.00000000,2,9,07/14 01:41:52
116.55524802,39.78638240,0,237.64340000,0.00000000,2,9,07/14 01:41:52
116.55524756,39.78638215,0,238.27430000,0.00000000,2,9,07/14 01:41:52
116.55524733,39.78638202,0,238.29010000,0.00000000,2,9,07/14 01:41:52
116.55524688,39.78638178,0,238.31850000,0.00000000,2,9,07/14 01:41:52
116.55524667,39.78638166,0,238.28330000,0.00000000,2,9,07/14 01:41:53
116.55524617,39.78638139,0,238.31940000,0.00000000,2,9,07/14 01:41:53
116.55524595,39.78638126,0,238.25190000,0.00000000,2,9,07/14 01:41:53
116.55524551,39.78638101,0,238.28580000,0.00000000,2,9,07/14 01:41:53
116.55524530,39.78638090,0,238.98610000,0.00000000,2,9,07/14 01:41:53
116.55524488,39.78638065,0,238.97870000,0.00000000,2,9,07/14 01:41:53
116.55524468,39.78638054,0,239.00880000,0.00000000,2,9,07/14 01:41:53
116.55524415,39.78638028,0,238.95650000,0.00000000,2,9,07/14 01:41:54
116.55524389,39.78638012,0,238.99580000,0.00000000,2,9,07/14 01:41:54
116.55524344,39.78637988,0,238.91220000,0.00000000,2,9,07/14 01:41:54
116.55524320,39.78637975,0,238.94860000,0.00000000,2,9,07/14 01:41:54
116.55524274,39.78637947,0,239.53970000,0.00000000,2,9,07/14 01:41:54
116.55524254,39.78637933,0,239.58730000,0.00000000,2,9,07/14 01:41:54
116.55524212,39.78637901,0,239.62190000,0.00000000,2,9,07/14 01:41:55
116.55524189,39.78637888,0,239.57650000,0.00000000,2,9,07/14 01:41:55
116.55524141,39.78637864,0,239.61960000,0.00000000,2,9,07/14 01:41:55
116.55524119,39.78637851,0,239.55330000,0.00000000,2,9,07/14 01:41:55
116.55524079,39.78637821,0,240.37830000,0.00000000,2,9,07/14 01:41:55
116.55524060,39.78637809,0,240.35860000,0.00000000,2,9,07/14 01:41:55
116.55524023,39.78637784,0,240.37110000,0.00000000,2,9,07/14 01:41:55
116.55524003,39.78637771,0,240.36530000,0.00000000,2,9,07/14 01:41:56
116.55523967,39.78637745,0,240.42580000,0.00000000,2,9,07/14 01:41:56
116.55523953,39.78637735,0,240.35480000,0.00000000,2,9,07/14 01:41:56
116.55523914,39.78637711,0,240.31520000,0.00000000,2,9,07/14 01:41:56
116.55523892,39.78637696,0,240.93570000,0.00000000,2,9,07/14 01:41:56
116.55523858,39.78637668,0,240.91160000,0.00000000,2,9,07/14 01:41:56
116.55523843,39.78637657,0,240.90170000,0.00000000,2,9,07/14 01:41:56
116.55523810,39.78637638,0,240.87800000,0.00000000,2,9,07/14 01:41:57
116.55523796,39.78637628,0,240.85050000,0.00000000,2,9,07/14 01:41:57
116.55523763,39.78637602,0,240.87580000,0.00000000,2,9,07/14 01:41:57
116.55523753,39.78637595,0,241.68110000,0.00000000,2,9,07/14 01:41:57
116.55523750,39.78637586,0,241.68510000,0.00000000,2,9,07/14 01:41:58
116.55523741,39.78637575,0,241.68000000,0.00000000,2,9,07/14 01:41:58
116.55523732,39.78637560,0,242.28610000,0.00000000,2,9,07/14 01:41:58
116.55523747,39.78637560,0,242.25390000,0.00000000,2,9,07/14 01:41:58
116.55523743,39.78637550,0,242.29320000,0.00000000,2,9,07/14 01:41:59
116.55523733,39.78637531,0,242.28850000,0.00000000,2,9,07/14 01:41:59
116.55523722,39.78637511,0,242.21810000,0.00000000,2,9,07/14 01:41:59
116.55523706,39.78637492,0,242.76430000,0.00000000,2,9,07/14 01:41:59
116.55523698,39.78637485,0,242.83030000,0.00000000,2,9,07/14 01:41:59
116.55523686,39.78637472,0,242.81650000,0.00000000,2,9,07/14 01:42:00
116.55523676,39.78637463,0,242.79170000,0.00000000,2,9,07/14 01:42:00
116.55523666,39.78637451,0,242.78110000,0.00000000,2,9,07/14 01:42:00
116.55523643,39.78637426,0,243.56020000,0.00000000,2,9,07/14 01:42:00
116.55523634,39.78637419,0,243.55160000,0.00000000,2,9,07/14 01:42:00
116.55523624,39.78637407,0,243.54020000,0.00000000,2,9,07/14 01:42:01
116.55523604,39.78637385,0,243.57650000,0.00000000,2,9,07/14 01:42:01
116.55523597,39.78637377,0,243.59230000,0.00000000,2,9,07/14 01:42:01
116.55523588,39.78637363,0,244.33430000,0.00000000,2,9,07/14 01:42:01
116.55523580,39.78637355,0,244.34040000,0.00000000,2,9,07/14 01:42:01
116.55523571,39.78637342,0,244.36630000,0.00000000,2,9,07/14 01:42:01
116.55523558,39.78637317,0,244.33270000,0.00000000,2,9,07/14 01:42:02
116.55523552,39.78637308,0,244.31980000,0.00000000,2,9,07/14 01:42:02
116.55523532,39.78637292,0,244.34430000,0.00000000,2,9,07/14 01:42:02
